type,id,from,to
vehicle,7240,39,30
vehicle,7241,18,28
vehicle,7242,23,51
vehicle,7243,58,17
vehicle,7244,43,35
vehicle,7245,52,33
vehicle,7246,18,59
vehicle,7247,67,7
vehicle,7248,86,83
vehicle,7249,26,57
vehicle,7250,50,68
vehicle,7251,98,71
vehicle,7252,34,30
vehicle,7253,60,48
vehicle,7254,10,96
vehicle,7255,61,77
vehicle,7256,9,97
vehicle,7257,96,75
vehicle,7258,72,18
vehicle,7259,79,7
vehicle,7260,71,58
vehicle,7261,59,36
vehicle,7262,45,28
vehicle,7263,86,81
vehicle,7264,96,37
vehicle,7265,50,32
vehicle,7266,94,85
vehicle,7267,59,85
vehicle,7268,54,36
vehicle,7269,46,84
vehicle,7270,21,86
vehicle,7271,1,43
vehicle,7272,25,7
vehicle,7273,51,1
vehicle,7274,38,53
vehicle,7275,45,35
vehicle,7276,99,100
vehicle,7277,36,78
vehicle,7278,46,77
vehicle,7279,14,96
vehicle,7280,5,89
vehicle,7281,78,32
vehicle,7282,58,17
vehicle,7283,77,75
vehicle,7284,15,38
vehicle,7285,58,48
vehicle,7286,26,64
vehicle,7287,23,91
vehicle,7288,2,42
vehicle,7289,14,79
vehicle,7290,31,27
vehicle,7291,12,70
vehicle,7292,99,1
vehicle,7293,31,88
vehicle,7294,14,4
vehicle,7295,20,72
vehicle,7296,59,5
vehicle,7297,7,27
vehicle,7298,87,50
vehicle,7299,97,42
vehicle,7300,25,20
vehicle,7301,46,34
vehicle,7302,3,73
vehicle,7303,65,67
vehicle,7304,42,8
vehicle,7305,28,75
vehicle,7306,21,6
vehicle,7307,66,55
vehicle,7308,42,27
vehicle,7309,18,59
vehicle,7310,69,27
vehicle,7311,57,99
vehicle,7312,86,31
vehicle,7313,12,25
vehicle,7314,79,28
vehicle,7315,68,90
vehicle,7316,12,64
vehicle,7317,70,74
vehicle,7318,45,92
vehicle,7319,95,92
vehicle,7320,15,74
vehicle,7321,65,20
vehicle,7322,39,85
vehicle,7323,96,21
vehicle,7324,33,75
vehicle,7325,97,69
vehicle,7326,91,76
vehicle,7327,28,54
vehicle,7328,81,64
vehicle,7329,100,96
vehicle,7330,26,11
vehicle,7331,44,31
vehicle,7332,53,62
vehicle,7333,30,97
vehicle,7334,2,10
vehicle,7335,23,3
vehicle,7336,29,6
vehicle,7337,45,6
vehicle,7338,18,91
vehicle,7339,88,73
vehicle,7340,71,68
vehicle,7341,9,53
vehicle,7342,66,79
vehicle,7343,66,16
vehicle,7344,96,40
vehicle,7345,1,50
vehicle,7346,25,12
vehicle,7347,93,42
vehicle,7348,94,32
vehicle,7349,73,4
vehicle,7350,77,14
vehicle,7351,10,77
vehicle,7352,52,2
vehicle,7353,24,94
vehicle,7354,19,9
vehicle,7355,82,80
vehicle,7356,14,90
vehicle,7357,47,95
vehicle,7358,94,87
vehicle,7359,19,29
vehicle,7360,98,34
vehicle,7361,100,43
vehicle,7362,56,14
vehicle,7363,18,3
vehicle,7364,32,87
vehicle,7365,43,56
vehicle,7366,31,61
vehicle,7367,29,93
vehicle,7368,98,67
vehicle,7369,16,70
vehicle,7370,74,79
vehicle,7371,1,12
vehicle,7372,60,37
vehicle,7373,92,97
vehicle,7374,29,93
vehicle,7375,19,89
vehicle,7376,66,46
vehicle,7377,72,86
vehicle,7378,69,5
vehicle,7379,32,15
vehicle,7380,26,42
vehicle,7381,96,49
vehicle,7382,93,27
vehicle,7383,46,36
vehicle,7384,85,17
vehicle,7385,46,49
vehicle,7386,43,80
vehicle,7387,16,67
vehicle,7388,43,11
vehicle,7389,54,49
vehicle,7390,3,70
vehicle,7391,45,53
vehicle,7392,79,40
vehicle,7393,69,63
vehicle,7394,64,97
vehicle,7395,91,10
vehicle,7396,2,40
vehicle,7397,56,41
vehicle,7398,79,58
vehicle,7399,55,16
vehicle,7400,33,18
vehicle,7401,14,29
vehicle,7402,89,96
vehicle,7403,48,74
vehicle,7404,88,67
vehicle,7405,59,82
vehicle,7406,68,13
vehicle,7407,81,86
vehicle,7408,66,60
vehicle,7409,40,34
vehicle,7410,52,82
vehicle,7411,38,85
vehicle,7412,39,12
vehicle,7413,10,97
vehicle,7414,92,96
vehicle,7415,10,36
vehicle,7416,65,7
vehicle,7417,42,17
vehicle,7418,41,100
vehicle,7419,68,57
vehicle,7420,7,36
vehicle,7421,60,29
vehicle,7422,78,26
vehicle,7423,83,67
vehicle,7424,18,42
vehicle,7425,90,97
vehicle,7426,66,69
vehicle,7427,89,80
vehicle,7428,49,30
vehicle,7429,55,8
vehicle,7430,92,49
vehicle,7431,90,32
vehicle,7432,45,21
vehicle,7433,28,96
vehicle,7434,40,45
vehicle,7435,39,18
vehicle,7436,29,20
vehicle,7437,27,29
vehicle,7438,87,100
vehicle,7439,7,27
vehicle,7440,68,33
vehicle,7441,18,66
vehicle,7442,35,30
vehicle,7443,7,22
vehicle,7444,27,16
vehicle,7445,77,32
vehicle,7446,89,11
vehicle,7447,23,2
vehicle,7448,47,81
vehicle,7449,48,14
vehicle,7450,88,78
vehicle,7451,77,80
vehicle,7452,52,54
vehicle,7453,68,31
vehicle,7454,85,15
vehicle,7455,1,74
vehicle,7456,41,61
vehicle,7457,91,66
vehicle,7458,75,1
vehicle,7459,55,93
vehicle,7460,53,7
vehicle,7461,35,37
vehicle,7462,53,41
vehicle,7463,66,1
vehicle,7464,42,50
vehicle,7465,72,76
vehicle,7466,87,83
vehicle,7467,16,88
vehicle,7468,46,49
vehicle,7469,41,64
vehicle,7470,69,8
vehicle,7471,25,49
vehicle,7472,65,16
vehicle,7473,88,37
vehicle,7474,42,33
vehicle,7475,92,43
vehicle,7476,100,58
vehicle,7477,11,91
vehicle,7478,24,40
vehicle,7479,96,99
vehicle,7480,96,76
vehicle,7481,10,52
vehicle,7482,2,65
vehicle,7483,17,11
vehicle,7484,100,85
vehicle,7485,18,59
vehicle,7486,51,99
vehicle,7487,85,64
vehicle,7488,3,84
vehicle,7489,61,80
vehicle,7490,28,35
vehicle,7491,87,26
vehicle,7492,29,44
vehicle,7493,69,47
vehicle,7494,68,25
vehicle,7495,23,90
vehicle,7496,4,55
vehicle,7497,41,98
vehicle,7498,29,82
vehicle,7499,81,56
vehicle,7500,81,95
vehicle,7501,46,51
vehicle,7502,61,89
vehicle,7503,61,36
vehicle,7504,83,38
vehicle,7505,43,42
vehicle,7506,28,55
vehicle,7507,27,56
vehicle,7508,54,50
vehicle,7509,45,31
vehicle,7510,45,93
vehicle,7511,10,59
vehicle,7512,72,41
vehicle,7513,22,66
vehicle,7514,20,77
vehicle,7515,42,97
vehicle,7516,23,50
vehicle,7517,59,12
vehicle,7518,38,45
vehicle,7519,45,48
vehicle,7520,54,90
vehicle,7521,21,40
vehicle,7522,16,96
vehicle,7523,89,49
vehicle,7524,44,98
vehicle,7525,42,1
vehicle,7526,4,90
vehicle,7527,50,94
vehicle,7528,56,97
vehicle,7529,56,2
vehicle,7530,71,18
vehicle,7531,18,66
vehicle,7532,26,3
vehicle,7533,82,7
vehicle,7534,95,23
vehicle,7535,14,52
vehicle,7536,50,55
vehicle,7537,22,4
vehicle,7538,7,18
vehicle,7539,33,50
vehicle,7540,15,60
vehicle,7541,71,15
vehicle,7542,54,40
vehicle,7543,15,91
vehicle,7544,1,100
vehicle,7545,81,99
vehicle,7546,18,89
vehicle,7547,61,40
vehicle,7548,34,69
vehicle,7549,59,42
vehicle,7550,32,65
vehicle,7551,9,31
vehicle,7552,23,61
vehicle,7553,19,53
vehicle,7554,43,3
vehicle,7555,66,80
vehicle,7556,27,2
vehicle,7557,2,30
vehicle,7558,52,1
vehicle,7559,61,38
vehicle,7560,97,7
vehicle,7561,59,92
vehicle,7562,48,42
vehicle,7563,58,46
vehicle,7564,93,35
vehicle,7565,83,63
vehicle,7566,33,79
vehicle,7567,24,65
vehicle,7568,27,75
vehicle,7569,51,91
vehicle,7570,75,87
vehicle,7571,51,68
vehicle,7572,7,22
vehicle,7573,73,64
vehicle,7574,81,51
vehicle,7575,29,72
vehicle,7576,67,84
vehicle,7577,43,75
vehicle,7578,89,85
vehicle,7579,85,7
vehicle,7580,53,4
vehicle,7581,70,26
vehicle,7582,89,91
vehicle,7583,50,83
vehicle,7584,32,69
vehicle,7585,76,71
vehicle,7586,23,73
vehicle,7587,39,95
vehicle,7588,87,84
vehicle,7589,73,63
vehicle,7590,41,67
vehicle,7591,36,66
vehicle,7592,29,43
vehicle,7593,18,16
vehicle,7594,75,81
vehicle,7595,26,52
vehicle,7596,46,98
vehicle,7597,39,29
vehicle,7598,99,49
vehicle,7599,40,45
vehicle,7600,8,13
vehicle,7601,9,43
vehicle,7602,60,29
vehicle,7603,60,17
vehicle,7604,42,29
vehicle,7605,44,24
vehicle,7606,6,74
vehicle,7607,52,4
vehicle,7608,51,62
vehicle,7609,15,77
vehicle,7610,11,49
vehicle,7611,13,94
vehicle,7612,11,71
vehicle,7613,61,75
vehicle,7614,26,78
vehicle,7615,18,84
vehicle,7616,96,37
vehicle,7617,86,22
vehicle,7618,24,39
vehicle,7619,33,74
vehicle,7620,21,42
vehicle,7621,50,74
vehicle,7622,2,12
vehicle,7623,68,81
vehicle,7624,53,26
vehicle,7625,90,25
vehicle,7626,17,60
vehicle,7627,81,8
vehicle,7628,80,3
vehicle,7629,13,27
vehicle,7630,40,54
vehicle,7631,18,91
vehicle,7632,26,85
vehicle,7633,27,50
vehicle,7634,56,4
vehicle,7635,42,54
vehicle,7636,95,71
vehicle,7637,13,34
vehicle,7638,98,12
vehicle,7639,24,28
vehicle,7640,34,36
vehicle,7641,15,82
vehicle,7642,86,32
vehicle,7643,31,17
vehicle,7644,66,44
vehicle,7645,57,46
vehicle,7646,48,2
vehicle,7647,50,12
vehicle,7648,74,19
vehicle,7649,9,12
vehicle,7650,67,35
vehicle,7651,90,97
vehicle,7652,6,51
vehicle,7653,15,63
vehicle,7654,72,36
vehicle,7655,44,33
vehicle,7656,41,3
vehicle,7657,14,51
vehicle,7658,51,49
vehicle,7659,13,16
vehicle,7660,48,77
vehicle,7661,77,50
vehicle,7662,26,34
vehicle,7663,49,15
vehicle,7664,100,56
vehicle,7665,69,76
vehicle,7666,85,29
vehicle,7667,42,22
vehicle,7668,77,53
vehicle,7669,5,16
vehicle,7670,13,67
vehicle,7671,21,61
vehicle,7672,41,9
vehicle,7673,85,4
vehicle,7674,35,63
vehicle,7675,66,30
vehicle,7676,71,9
vehicle,7677,59,76
vehicle,7678,36,32
vehicle,7679,58,46
vehicle,7680,35,24
vehicle,7681,9,63
vehicle,7682,100,31
vehicle,7683,13,97
vehicle,7684,8,71
vehicle,7685,88,14
vehicle,7686,31,42
vehicle,7687,66,39
vehicle,7688,33,54
vehicle,7689,40,85
vehicle,7690,27,59
vehicle,7691,35,7
vehicle,7692,42,66
vehicle,7693,73,1
vehicle,7694,52,78
vehicle,7695,95,67
vehicle,7696,5,31
vehicle,7697,51,30
vehicle,7698,59,80
vehicle,7699,93,79
vehicle,7700,5,36
vehicle,7701,58,30
vehicle,7702,86,56
vehicle,7703,25,1
vehicle,7704,88,9
vehicle,7705,2,13
vehicle,7706,74,19
vehicle,7707,94,52
vehicle,7708,66,100
vehicle,7709,44,66
vehicle,7710,5,7
vehicle,7711,93,53
vehicle,7712,48,50
vehicle,7713,3,15
vehicle,7714,69,93
vehicle,7715,49,45
vehicle,7716,13,100
vehicle,7717,22,43
vehicle,7718,7,61
vehicle,7719,58,11
vehicle,7720,63,46
vehicle,7721,51,24
vehicle,7722,82,84
vehicle,7723,87,79
vehicle,7724,62,83
vehicle,7725,2,73
vehicle,7726,70,84
vehicle,7727,42,21
vehicle,7728,57,46
vehicle,7729,65,70
vehicle,7730,36,64
vehicle,7731,92,72
vehicle,7732,14,23
vehicle,7733,68,10
vehicle,7734,1,92
vehicle,7735,93,57
vehicle,7736,12,16
vehicle,7737,10,80
vehicle,7738,34,92
vehicle,7739,38,17
vehicle,7740,22,82
vehicle,7741,59,94
vehicle,7742,45,94
vehicle,7743,4,92
vehicle,7744,32,55
vehicle,7745,82,36
vehicle,7746,69,1
vehicle,7747,73,7
vehicle,7748,70,43
vehicle,7749,32,40
vehicle,7750,10,19
vehicle,7751,28,40
vehicle,7752,84,18
vehicle,7753,99,85
vehicle,7754,50,30
vehicle,7755,1,60
vehicle,7756,15,51
vehicle,7757,33,6
vehicle,7758,58,95
vehicle,7759,8,53
vehicle,7760,95,33
vehicle,7761,37,16
vehicle,7762,92,34
vehicle,7763,79,3
vehicle,7764,76,37
vehicle,7765,61,54
vehicle,7766,63,88
vehicle,7767,64,69
vehicle,7768,63,12
vehicle,7769,56,15
vehicle,7770,99,43
vehicle,7771,74,20
vehicle,7772,78,3
vehicle,7773,88,81
vehicle,7774,22,2
vehicle,7775,9,84
vehicle,7776,49,15
vehicle,7777,52,98
vehicle,7778,83,61
vehicle,7779,45,74
vehicle,7780,58,12
vehicle,7781,53,87
vehicle,7782,4,84
vehicle,7783,62,66
vehicle,7784,83,51
vehicle,7785,16,73
vehicle,7786,60,1
vehicle,7787,17,85
vehicle,7788,13,36
vehicle,7789,99,11
vehicle,7790,40,43
vehicle,7791,23,73
vehicle,7792,18,11
vehicle,7793,67,21
vehicle,7794,61,15
vehicle,7795,65,80
vehicle,7796,9,7
vehicle,7797,90,69
vehicle,7798,39,37
vehicle,7799,32,76
vehicle,7800,47,97
vehicle,7801,40,12
vehicle,7802,87,32
vehicle,7803,93,82
vehicle,7804,31,27
vehicle,7805,87,22
vehicle,7806,79,83
vehicle,7807,94,99
vehicle,7808,25,56
vehicle,7809,58,28
vehicle,7810,28,40
vehicle,7811,83,18
vehicle,7812,1,77
vehicle,7813,57,78
vehicle,7814,34,88
vehicle,7815,33,3
vehicle,7816,65,57
vehicle,7817,86,22
vehicle,7818,61,35
vehicle,7819,86,79
vehicle,7820,27,20
vehicle,7821,52,64
vehicle,7822,46,66
vehicle,7823,2,96
vehicle,7824,56,78
vehicle,7825,67,81
vehicle,7826,60,54
vehicle,7827,74,19
vehicle,7828,58,43
vehicle,7829,7,55
vehicle,7830,12,68
vehicle,7831,60,61
vehicle,7832,28,40
vehicle,7833,8,27
vehicle,7834,43,17
vehicle,7835,56,70
vehicle,7836,33,65
vehicle,7837,73,69
vehicle,7838,65,38
vehicle,7839,34,27
vehicle,7840,65,78
vehicle,7841,64,46
vehicle,7842,56,62
vehicle,7843,2,38
vehicle,7844,70,71
vehicle,7845,38,84
vehicle,7846,95,69
vehicle,7847,82,52
vehicle,7848,59,46
vehicle,7849,26,65
vehicle,7850,21,68
vehicle,7851,35,56
vehicle,7852,48,63
vehicle,7853,30,10
vehicle,7854,52,96
vehicle,7855,17,80
vehicle,7856,98,38
vehicle,7857,11,57
vehicle,7858,94,5
vehicle,7859,92,5
vehicle,7860,53,26
vehicle,7861,73,69
vehicle,7862,44,86
vehicle,7863,64,56
vehicle,7864,35,54
vehicle,7865,31,41
vehicle,7866,58,17
vehicle,7867,50,12
vehicle,7868,58,77
vehicle,7869,29,93
vehicle,7870,37,46
vehicle,7871,9,66
vehicle,7872,6,92
vehicle,7873,26,10
vehicle,7874,8,78
vehicle,7875,11,62
vehicle,7876,82,60
vehicle,7877,4,30
vehicle,7878,66,69
vehicle,7879,28,80
vehicle,7880,88,12
vehicle,7881,49,54
vehicle,7882,31,11
vehicle,7883,52,88
vehicle,7884,39,51
vehicle,7885,57,81
vehicle,7886,12,37
vehicle,7887,100,13
vehicle,7888,43,5
vehicle,7889,35,29
vehicle,7890,72,25
vehicle,7891,37,57
vehicle,7892,84,3
vehicle,7893,46,53
vehicle,7894,72,40
vehicle,7895,11,58
vehicle,7896,85,71
vehicle,7897,74,64
vehicle,7898,22,99
vehicle,7899,15,14
vehicle,7900,32,43
vehicle,7901,98,43
vehicle,7902,26,42
vehicle,7903,46,67
vehicle,7904,4,49
vehicle,7905,40,52
vehicle,7906,58,44
vehicle,7907,96,100
vehicle,7908,52,93
vehicle,7909,82,31
vehicle,7910,55,12
vehicle,7911,5,84
vehicle,7912,32,100
vehicle,7913,58,30
vehicle,7914,96,36
vehicle,7915,86,95
vehicle,7916,23,72
vehicle,7917,23,30
vehicle,7918,21,59
vehicle,7919,93,95
vehicle,7920,86,82
vehicle,7921,78,75
vehicle,7922,40,74
vehicle,7923,51,18
vehicle,7924,47,83
vehicle,7925,26,28
vehicle,7926,51,94
vehicle,7927,4,37
vehicle,7928,14,86
vehicle,7929,89,27
vehicle,7930,76,52
vehicle,7931,43,11
vehicle,7932,52,67
vehicle,7933,37,84
vehicle,7934,75,72
vehicle,7935,79,53
vehicle,7936,77,5
vehicle,7937,73,94
vehicle,7938,21,71
vehicle,7939,34,75
vehicle,7940,47,80
vehicle,7941,34,75
vehicle,7942,76,45
vehicle,7943,33,74
vehicle,7944,14,63
vehicle,7945,40,86
vehicle,7946,98,81
vehicle,7947,23,5
vehicle,7948,62,38
vehicle,7949,44,4
vehicle,7950,8,11
vehicle,7951,49,61
vehicle,7952,71,88
vehicle,7953,52,12
vehicle,7954,88,46
vehicle,7955,29,92
vehicle,7956,9,82
vehicle,7957,94,52
vehicle,7958,38,78
vehicle,7959,58,53
vehicle,7960,80,16
vehicle,7961,33,13
vehicle,7962,72,19
vehicle,7963,14,36
vehicle,7964,30,94
vehicle,7965,15,80
vehicle,7966,82,44
vehicle,7967,23,50
vehicle,7968,72,27
vehicle,7969,95,71
vehicle,7970,53,81
vehicle,7971,55,24
vehicle,7972,47,5
vehicle,7973,33,63
vehicle,7974,48,57
vehicle,7975,61,41
vehicle,7976,99,65
vehicle,7977,94,56
vehicle,7978,87,26
vehicle,7979,89,40
vehicle,7980,47,43
vehicle,7981,66,89
vehicle,7982,90,97
vehicle,7983,40,90
vehicle,7984,97,72
vehicle,7985,42,59
vehicle,7986,61,69
vehicle,7987,71,94
vehicle,7988,96,25
vehicle,7989,25,54
vehicle,7990,75,69
vehicle,7991,53,68
vehicle,7992,27,26
vehicle,7993,78,59
vehicle,7994,56,80
vehicle,7995,67,48
vehicle,7996,33,80
vehicle,7997,49,36
vehicle,7998,62,94
vehicle,7999,41,54
vehicle,8000,20,60
vehicle,8001,97,4
vehicle,8002,52,18
vehicle,8003,74,64
vehicle,8004,36,51
vehicle,8005,41,7
vehicle,8006,41,84
vehicle,8007,55,79
vehicle,8008,55,19
vehicle,8009,50,64
vehicle,8010,14,82
vehicle,8011,50,65
vehicle,8012,17,32
vehicle,8013,13,66
vehicle,8014,94,22
vehicle,8015,61,32
vehicle,8016,66,25
vehicle,8017,41,56
vehicle,8018,91,11
vehicle,8019,64,94
vehicle,8020,77,34
vehicle,8021,37,22
vehicle,8022,97,50
vehicle,8023,83,28
vehicle,8024,86,54
vehicle,8025,18,35
vehicle,8026,28,14
vehicle,8027,29,27
vehicle,8028,28,44
vehicle,8029,86,4
vehicle,8030,4,78
vehicle,8031,8,63
vehicle,8032,28,61
vehicle,8033,20,55
vehicle,8034,24,60
vehicle,8035,80,94
vehicle,8036,57,1
vehicle,8037,1,5
vehicle,8038,43,20
vehicle,8039,41,17
vehicle,8040,12,19
vehicle,8041,71,46
vehicle,8042,73,100
vehicle,8043,73,23
vehicle,8044,1,32
vehicle,8045,96,99
vehicle,8046,82,84
vehicle,8047,91,47
vehicle,8048,2,56
vehicle,8049,94,85
vehicle,8050,81,49
vehicle,8051,84,21
vehicle,8052,10,83
vehicle,8053,74,54
vehicle,8054,96,16
vehicle,8055,68,51
vehicle,8056,58,42
vehicle,8057,95,88
vehicle,8058,45,13
vehicle,8059,60,88
vehicle,8060,48,52
vehicle,8061,94,41
vehicle,8062,8,17
vehicle,8063,51,71
vehicle,8064,69,93
vehicle,8065,80,38
vehicle,8066,59,25
vehicle,8067,91,56
vehicle,8068,95,80
vehicle,8069,7,1
vehicle,8070,41,64
vehicle,8071,3,60
vehicle,8072,33,32
vehicle,8073,54,46
vehicle,8074,92,25
vehicle,8075,85,79
vehicle,8076,13,64
vehicle,8077,10,54
vehicle,8078,59,40
vehicle,8079,54,30
vehicle,8080,27,83
vehicle,8081,90,46
vehicle,8082,93,51
vehicle,8083,41,53
vehicle,8084,90,45
vehicle,8085,39,26
vehicle,8086,74,13
vehicle,8087,48,10
vehicle,8088,13,76
vehicle,8089,93,23
vehicle,8090,46,6
vehicle,8091,74,80
vehicle,8092,37,16
vehicle,8093,2,63
vehicle,8094,11,34
vehicle,8095,50,13
vehicle,8096,69,42
vehicle,8097,34,2
vehicle,8098,70,85
vehicle,8099,70,52
vehicle,8100,71,14
vehicle,8101,50,24
vehicle,8102,92,45
vehicle,8103,49,19
vehicle,8104,46,27
vehicle,8105,20,54
vehicle,8106,31,84
vehicle,8107,5,41
vehicle,8108,64,72
vehicle,8109,25,88
vehicle,8110,31,22
vehicle,8111,78,81
vehicle,8112,33,76
vehicle,8113,25,36
vehicle,8114,17,99
vehicle,8115,78,27
vehicle,8116,13,26
vehicle,8117,46,78
vehicle,8118,51,44
vehicle,8119,69,34
vehicle,8120,64,18
vehicle,8121,82,77
vehicle,8122,5,79
vehicle,8123,30,57
vehicle,8124,29,96
vehicle,8125,15,32
vehicle,8126,29,22
vehicle,8127,31,68
vehicle,8128,53,76
vehicle,8129,67,23
vehicle,8130,39,8
vehicle,8131,72,82
vehicle,8132,34,98
vehicle,8133,30,65
vehicle,8134,55,28
vehicle,8135,3,100
vehicle,8136,8,90
vehicle,8137,42,52
vehicle,8138,95,83
vehicle,8139,73,82
vehicle,8140,9,94
vehicle,8141,74,65
vehicle,8142,62,61
vehicle,8143,83,47
vehicle,8144,41,63
vehicle,8145,23,80
vehicle,8146,52,97
vehicle,8147,55,47
vehicle,8148,54,58
vehicle,8149,57,45
vehicle,8150,95,67
vehicle,8151,91,63
vehicle,8152,88,2
vehicle,8153,81,55
vehicle,8154,95,9
vehicle,8155,10,3
vehicle,8156,27,80
vehicle,8157,50,26
vehicle,8158,85,35
vehicle,8159,51,7
vehicle,8160,75,18
vehicle,8161,14,77
vehicle,8162,26,50
vehicle,8163,74,89
vehicle,8164,17,40
vehicle,8165,36,27
vehicle,8166,27,35
vehicle,8167,35,72
vehicle,8168,71,56
vehicle,8169,37,91
vehicle,8170,56,61
vehicle,8171,10,50
vehicle,8172,81,79
vehicle,8173,37,95
vehicle,8174,65,36
vehicle,8175,73,25
vehicle,8176,21,62
vehicle,8177,89,50
vehicle,8178,62,99
vehicle,8179,43,47
vehicle,8180,19,8
vehicle,8181,95,98
vehicle,8182,76,85
vehicle,8183,21,18
vehicle,8184,34,91
vehicle,8185,81,35
vehicle,8186,70,38
vehicle,8187,77,91
vehicle,8188,45,54
vehicle,8189,72,14
vehicle,8190,39,37
vehicle,8191,22,73
vehicle,8192,64,18
vehicle,8193,98,60
vehicle,8194,32,70
vehicle,8195,47,35
vehicle,8196,68,70
vehicle,8197,55,89
vehicle,8198,85,48
vehicle,8199,77,39
vehicle,8200,6,26
vehicle,8201,100,61
vehicle,8202,76,88
vehicle,8203,87,33
vehicle,8204,66,40
vehicle,8205,86,41
vehicle,8206,12,57
vehicle,8207,35,23
vehicle,8208,88,83
vehicle,8209,21,30
vehicle,8210,8,71
vehicle,8211,79,52
vehicle,8212,84,59
vehicle,8213,17,18
vehicle,8214,86,74
vehicle,8215,69,19
vehicle,8216,53,12
vehicle,8217,84,55
vehicle,8218,42,71
vehicle,8219,20,6
vehicle,8220,29,7
vehicle,8221,51,81
vehicle,8222,54,81
vehicle,8223,81,25
vehicle,8224,80,62
vehicle,8225,59,45
vehicle,8226,79,64
vehicle,8227,20,87
vehicle,8228,6,8
vehicle,8229,88,78
vehicle,8230,8,50
vehicle,8231,25,57
vehicle,8232,70,66
vehicle,8233,41,93
vehicle,8234,88,6
vehicle,8235,30,3
vehicle,8236,2,18
vehicle,8237,31,99
vehicle,8238,58,72
vehicle,8239,38,62
vehicle,8240,54,5
vehicle,8241,92,82
vehicle,8242,27,67
vehicle,8243,47,34
vehicle,8244,55,8
vehicle,8245,95,59
vehicle,8246,100,72
vehicle,8247,24,10
vehicle,8248,73,64
vehicle,8249,38,29
vehicle,8250,1,77
vehicle,8251,1,54
vehicle,8252,47,13
vehicle,8253,49,53
vehicle,8254,3,40
vehicle,8255,69,19
vehicle,8256,30,85
vehicle,8257,56,2
vehicle,8258,31,32
vehicle,8259,17,2
vehicle,8260,41,10
vehicle,8261,24,30
vehicle,8262,54,6
vehicle,8263,20,60
vehicle,8264,51,9
vehicle,8265,16,71
vehicle,8266,68,6
vehicle,8267,76,6
vehicle,8268,12,31
vehicle,8269,47,90
vehicle,8270,8,65
vehicle,8271,60,78
vehicle,8272,27,15
vehicle,8273,53,84
vehicle,8274,52,1
vehicle,8275,93,22
vehicle,8276,55,62
vehicle,8277,59,38
vehicle,8278,41,99
vehicle,8279,95,4
vehicle,8280,78,100
vehicle,8281,29,63
vehicle,8282,85,56
vehicle,8283,44,6
vehicle,8284,83,28
vehicle,8285,83,93
vehicle,8286,19,36
vehicle,8287,71,67
vehicle,8288,30,100
vehicle,8289,30,27
vehicle,8290,30,58
vehicle,8291,73,70
vehicle,8292,23,17
vehicle,8293,1,15
vehicle,8294,72,46
vehicle,8295,18,39
vehicle,8296,11,72
vehicle,8297,24,7
vehicle,8298,38,98
vehicle,8299,48,2
vehicle,8300,5,61
vehicle,8301,98,57
vehicle,8302,72,14
vehicle,8303,33,16
vehicle,8304,32,80
vehicle,8305,45,89
vehicle,8306,63,29
vehicle,8307,15,44
vehicle,8308,19,36
vehicle,8309,86,8
vehicle,8310,26,68
vehicle,8311,39,83
vehicle,8312,88,31
vehicle,8313,67,100
vehicle,8314,35,8
vehicle,8315,69,67
vehicle,8316,2,45
vehicle,8317,74,45
vehicle,8318,49,46
vehicle,8319,82,26
vehicle,8320,96,72
vehicle,8321,93,73
vehicle,8322,91,29
vehicle,8323,52,84
vehicle,8324,37,32
vehicle,8325,47,73
vehicle,8326,69,13
vehicle,8327,89,17
vehicle,8328,21,32
vehicle,8329,92,60
vehicle,8330,82,65
vehicle,8331,98,40
vehicle,8332,89,8
vehicle,8333,28,38
vehicle,8334,11,69
vehicle,8335,12,68
vehicle,8336,30,17
vehicle,8337,62,1
vehicle,8338,81,76
vehicle,8339,90,11
vehicle,8340,63,9
vehicle,8341,19,44
vehicle,8342,10,51
vehicle,8343,37,64
vehicle,8344,51,30
vehicle,8345,5,72
vehicle,8346,35,17
vehicle,8347,18,84
vehicle,8348,65,58
vehicle,8349,47,59
vehicle,8350,50,21
vehicle,8351,43,8
vehicle,8352,96,47
vehicle,8353,22,62
vehicle,8354,52,10
vehicle,8355,74,96
vehicle,8356,56,99
vehicle,8357,93,55
vehicle,8358,38,96
vehicle,8359,47,18
vehicle,8360,9,3
vehicle,8361,61,4
vehicle,8362,29,59
vehicle,8363,17,7
vehicle,8364,55,96
vehicle,8365,54,15
vehicle,8366,8,31
vehicle,8367,70,83
vehicle,8368,63,22
vehicle,8369,19,25
vehicle,8370,47,65
vehicle,8371,73,28
vehicle,8372,53,22
vehicle,8373,40,26
vehicle,8374,33,50
vehicle,8375,62,97
vehicle,8376,94,84
vehicle,8377,68,29
vehicle,8378,8,37
vehicle,8379,90,98
vehicle,8380,10,18
vehicle,8381,99,36
vehicle,8382,95,73
vehicle,8383,8,97
vehicle,8384,94,16
vehicle,8385,37,23
vehicle,8386,85,23
vehicle,8387,42,3
vehicle,8388,45,61
vehicle,8389,64,68
vehicle,8390,78,61
vehicle,8391,4,8
vehicle,8392,60,7
vehicle,8393,19,22
vehicle,8394,35,30
vehicle,8395,35,79
vehicle,8396,47,16
vehicle,8397,34,5
vehicle,8398,11,40
vehicle,8399,15,42
vehicle,8400,4,46
vehicle,8401,48,83
vehicle,8402,96,10
vehicle,8403,12,71
vehicle,8404,95,34
vehicle,8405,74,31
