timestamp,road_id,congestion_level,congestion_coefficient,road_condition_factor,travel_time_minutes,expected_travel_time
2024-01-20 10:00:00,44,4,2.0,3000.0,3.33,1.5
2024-01-20 11:00:00,44,4,2.0,3000.0,1.89,1.5
2024-01-20 12:00:00,44,4,2.0,3000.0,1.62,1.5
2024-01-20 13:00:00,44,4,2.0,3000.0,1.61,1.5
2024-01-20 14:00:00,44,4,2.0,3000.0,2.3,1.5
2024-01-20 15:00:00,44,4,2.0,3000.0,1.64,1.5
2024-01-20 16:00:00,44,4,2.0,3000.0,1.72,1.5
2024-01-20 17:00:00,44,4,2.0,3000.0,3.68,1.5
2024-01-20 18:00:00,44,4,2.0,3000.0,3.14,1.5
2024-01-20 19:00:00,44,4,2.0,3000.0,1.74,1.5
2024-01-20 20:00:00,44,4,2.0,3000.0,1.76,1.5
2024-01-20 21:00:00,44,4,2.0,3000.0,2.4,1.5
2024-01-20 22:00:00,44,4,2.0,3000.0,1.9,1.5
2024-01-20 23:00:00,44,4,2.0,3000.0,1.62,1.5
2024-01-21 00:00:00,44,4,2.0,3000.0,1.77,1.5
2024-01-21 01:00:00,44,4,2.0,3000.0,1.65,1.5
2024-01-21 02:00:00,44,4,2.0,3000.0,1.5,1.5
2024-01-21 03:00:00,44,4,2.0,3000.0,2.35,1.5
2024-01-21 04:00:00,44,4,2.0,3000.0,1.9,1.5
2024-01-21 05:00:00,44,4,2.0,3000.0,2.39,1.5
2024-01-21 06:00:00,44,4,2.0,3000.0,1.75,1.5
2024-01-21 07:00:00,44,4,2.0,3000.0,4.16,1.5
2024-01-21 08:00:00,44,4,2.0,3000.0,4.78,1.5
2024-01-21 09:00:00,44,4,2.0,3000.0,3.88,1.5
2024-01-21 10:00:00,44,4,2.0,3000.0,4.49,1.5
2024-01-21 11:00:00,44,4,2.0,3000.0,1.59,1.5
2024-01-21 12:00:00,44,4,2.0,3000.0,1.78,1.5
2024-01-21 13:00:00,44,4,2.0,3000.0,3.03,1.5
2024-01-21 14:00:00,44,4,2.0,3000.0,1.59,1.5
2024-01-21 15:00:00,44,4,2.0,3000.0,3.91,1.5
2024-01-21 16:00:00,44,4,2.0,3000.0,1.51,1.5
2024-01-21 17:00:00,44,4,2.0,3000.0,3.96,1.5
2024-01-21 18:00:00,44,4,2.0,3000.0,6.36,1.5
2024-01-21 19:00:00,44,4,2.0,3000.0,4.07,1.5
2024-01-21 20:00:00,44,4,2.0,3000.0,3.68,1.5
2024-01-21 21:00:00,44,4,2.0,3000.0,1.75,1.5
2024-01-21 22:00:00,44,4,2.0,3000.0,2.28,1.5
2024-01-21 23:00:00,44,4,2.0,3000.0,1.93,1.5
2024-01-15 00:00:00,45,0,0.1411,798.75,1.19,1.05
2024-01-15 01:00:00,45,0,0.1821,827.5,1.11,1.05
2024-01-15 02:00:00,45,1,0.2607,882.5,1.35,1.05
2024-01-15 03:00:00,45,1,0.2875,901.25,1.63,1.05
2024-01-15 04:00:00,45,1,0.3804,966.25,1.18,1.05
2024-01-15 05:00:00,45,1,0.3625,953.75,1.28,1.05
2024-01-15 06:00:00,45,1,0.4554,1018.75,1.36,1.05
2024-01-15 07:00:00,45,4,1.4232,1696.25,4.58,1.05
2024-01-15 08:00:00,45,4,2.0,2100.0,2.76,1.05
2024-01-15 09:00:00,45,4,2.0,2100.0,2.45,1.05
2024-01-15 10:00:00,45,4,2.0,2100.0,2.01,1.05
2024-01-15 11:00:00,45,4,2.0,2100.0,1.27,1.05
2024-01-15 12:00:00,45,4,2.0,2100.0,1.16,1.05
2024-01-15 13:00:00,45,4,2.0,2100.0,1.7,1.05
2024-01-15 14:00:00,45,4,2.0,2100.0,2.64,1.05
2024-01-15 15:00:00,45,4,2.0,2100.0,1.74,1.05
2024-01-15 16:00:00,45,4,2.0,2100.0,1.8,1.05
2024-01-15 17:00:00,45,4,2.0,2100.0,4.31,1.05
2024-01-15 18:00:00,45,4,2.0,2100.0,3.08,1.05
2024-01-15 19:00:00,45,4,2.0,2100.0,1.82,1.05
2024-01-15 20:00:00,45,4,2.0,2100.0,4.56,1.05
2024-01-15 21:00:00,45,4,2.0,2100.0,1.57,1.05
2024-01-15 22:00:00,45,4,2.0,2100.0,1.36,1.05
2024-01-15 23:00:00,45,4,2.0,2100.0,1.5,1.05
2024-01-16 00:00:00,45,4,2.0,2100.0,1.37,1.05
2024-01-16 01:00:00,45,4,2.0,2100.0,1.66,1.05
2024-01-16 02:00:00,45,4,2.0,2100.0,1.08,1.05
2024-01-16 03:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-16 04:00:00,45,4,2.0,2100.0,1.23,1.05
2024-01-16 05:00:00,45,4,2.0,2100.0,1.06,1.05
2024-01-16 06:00:00,45,4,2.0,2100.0,1.06,1.05
2024-01-16 07:00:00,45,4,2.0,2100.0,2.31,1.05
2024-01-16 08:00:00,45,4,2.0,2100.0,1.97,1.05
2024-01-16 09:00:00,45,4,2.0,2100.0,2.53,1.05
2024-01-16 10:00:00,45,4,2.0,2100.0,3.63,1.05
2024-01-16 11:00:00,45,4,2.0,2100.0,1.33,1.05
2024-01-16 12:00:00,45,4,2.0,2100.0,1.28,1.05
2024-01-16 13:00:00,45,4,2.0,2100.0,1.78,1.05
2024-01-16 14:00:00,45,4,2.0,2100.0,2.47,1.05
2024-01-16 15:00:00,45,4,2.0,2100.0,1.51,1.05
2024-01-16 16:00:00,45,4,2.0,2100.0,1.69,1.05
2024-01-16 17:00:00,45,4,2.0,2100.0,5.06,1.05
2024-01-16 18:00:00,45,4,2.0,2100.0,2.01,1.05
2024-01-16 19:00:00,45,4,2.0,2100.0,3.17,1.05
2024-01-16 20:00:00,45,4,2.0,2100.0,3.34,1.05
2024-01-16 21:00:00,45,4,2.0,2100.0,1.52,1.05
2024-01-16 22:00:00,45,4,2.0,2100.0,1.38,1.05
2024-01-16 23:00:00,45,4,2.0,2100.0,1.08,1.05
2024-01-17 00:00:00,45,4,2.0,2100.0,1.19,1.05
2024-01-17 01:00:00,45,4,2.0,2100.0,1.5,1.05
2024-01-17 02:00:00,45,4,2.0,2100.0,1.24,1.05
2024-01-17 03:00:00,45,4,2.0,2100.0,1.14,1.05
2024-01-17 04:00:00,45,4,2.0,2100.0,1.43,1.05
2024-01-17 05:00:00,45,4,2.0,2100.0,1.22,1.05
2024-01-17 06:00:00,45,4,2.0,2100.0,1.24,1.05
2024-01-17 07:00:00,45,4,2.0,2100.0,2.47,1.05
2024-01-17 08:00:00,45,4,2.0,2100.0,3.69,1.05
2024-01-17 09:00:00,45,4,2.0,2100.0,2.41,1.05
2024-01-17 10:00:00,45,4,2.0,2100.0,2.19,1.05
2024-01-17 11:00:00,45,4,2.0,2100.0,2.75,1.05
2024-01-17 12:00:00,45,4,2.0,2100.0,1.77,1.05
2024-01-17 13:00:00,45,4,2.0,2100.0,2.24,1.05
2024-01-17 14:00:00,45,4,2.0,2100.0,2.55,1.05
2024-01-17 15:00:00,45,4,2.0,2100.0,2.22,1.05
2024-01-17 16:00:00,45,4,2.0,2100.0,1.16,1.05
2024-01-17 17:00:00,45,4,2.0,2100.0,1.89,1.05
2024-01-17 18:00:00,45,4,2.0,2100.0,4.49,1.05
2024-01-17 19:00:00,45,4,2.0,2100.0,1.7,1.05
2024-01-17 20:00:00,45,4,2.0,2100.0,2.49,1.05
2024-01-17 21:00:00,45,4,2.0,2100.0,1.15,1.05
2024-01-17 22:00:00,45,4,2.0,2100.0,1.32,1.05
2024-01-17 23:00:00,45,4,2.0,2100.0,1.31,1.05
2024-01-18 00:00:00,45,4,2.0,2100.0,1.52,1.05
2024-01-18 01:00:00,45,4,2.0,2100.0,1.11,1.05
2024-01-18 02:00:00,45,4,2.0,2100.0,1.52,1.05
2024-01-18 03:00:00,45,4,2.0,2100.0,1.49,1.05
2024-01-18 04:00:00,45,4,2.0,2100.0,1.59,1.05
2024-01-18 05:00:00,45,4,2.0,2100.0,1.47,1.05
2024-01-18 06:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-18 07:00:00,45,4,2.0,2100.0,4.87,1.05
2024-01-18 08:00:00,45,4,2.0,2100.0,4.1,1.05
2024-01-18 09:00:00,45,4,2.0,2100.0,3.75,1.05
2024-01-18 10:00:00,45,4,2.0,2100.0,3.89,1.05
2024-01-18 11:00:00,45,4,2.0,2100.0,2.78,1.05
2024-01-18 12:00:00,45,4,2.0,2100.0,2.76,1.05
2024-01-18 13:00:00,45,4,2.0,2100.0,1.85,1.05
2024-01-18 14:00:00,45,4,2.0,2100.0,2.55,1.05
2024-01-18 15:00:00,45,4,2.0,2100.0,1.54,1.05
2024-01-18 16:00:00,45,4,2.0,2100.0,2.14,1.05
2024-01-18 17:00:00,45,4,2.0,2100.0,3.05,1.05
2024-01-18 18:00:00,45,4,2.0,2100.0,4.62,1.05
2024-01-18 19:00:00,45,4,2.0,2100.0,2.72,1.05
2024-01-18 20:00:00,45,4,2.0,2100.0,4.43,1.05
2024-01-18 21:00:00,45,4,2.0,2100.0,1.53,1.05
2024-01-18 22:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-18 23:00:00,45,4,2.0,2100.0,1.18,1.05
2024-01-19 00:00:00,45,4,2.0,2100.0,1.47,1.05
2024-01-19 01:00:00,45,4,2.0,2100.0,1.32,1.05
2024-01-19 02:00:00,45,4,2.0,2100.0,1.26,1.05
2024-01-19 03:00:00,45,4,2.0,2100.0,1.44,1.05
2024-01-19 04:00:00,45,4,2.0,2100.0,1.19,1.05
2024-01-19 05:00:00,45,4,2.0,2100.0,1.05,1.05
2024-01-19 06:00:00,45,4,2.0,2100.0,1.32,1.05
2024-01-19 07:00:00,45,4,2.0,2100.0,1.98,1.05
2024-01-19 08:00:00,45,4,2.0,2100.0,1.12,1.05
2024-01-19 09:00:00,45,4,2.0,2100.0,1.79,1.05
2024-01-19 10:00:00,45,4,2.0,2100.0,2.74,1.05
2024-01-19 11:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-19 12:00:00,45,4,2.0,2100.0,1.08,1.05
2024-01-19 13:00:00,45,4,2.0,2100.0,1.35,1.05
2024-01-19 14:00:00,45,4,2.0,2100.0,1.67,1.05
2024-01-19 15:00:00,45,4,2.0,2100.0,1.62,1.05
2024-01-19 16:00:00,45,4,2.0,2100.0,1.36,1.05
2024-01-19 17:00:00,45,4,2.0,2100.0,1.07,1.05
2024-01-19 18:00:00,45,4,2.0,2100.0,1.19,1.05
2024-01-19 19:00:00,45,4,2.0,2100.0,2.34,1.05
2024-01-19 20:00:00,45,4,2.0,2100.0,2.01,1.05
2024-01-19 21:00:00,45,4,2.0,2100.0,1.21,1.05
2024-01-19 22:00:00,45,4,2.0,2100.0,1.06,1.05
2024-01-19 23:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-20 00:00:00,45,4,2.0,2100.0,1.63,1.05
2024-01-20 01:00:00,45,4,2.0,2100.0,1.19,1.05
2024-01-20 02:00:00,45,4,2.0,2100.0,1.23,1.05
2024-01-20 03:00:00,45,4,2.0,2100.0,1.06,1.05
2024-01-20 04:00:00,45,4,2.0,2100.0,1.19,1.05
2024-01-20 05:00:00,45,4,2.0,2100.0,1.47,1.05
2024-01-20 06:00:00,45,4,2.0,2100.0,1.11,1.05
2024-01-20 07:00:00,45,4,2.0,2100.0,1.63,1.05
2024-01-20 08:00:00,45,4,2.0,2100.0,1.4,1.05
2024-01-20 09:00:00,45,4,2.0,2100.0,1.08,1.05
2024-01-20 10:00:00,45,4,2.0,2100.0,2.52,1.05
2024-01-20 11:00:00,45,4,2.0,2100.0,1.46,1.05
2024-01-20 12:00:00,45,4,2.0,2100.0,1.51,1.05
2024-01-20 13:00:00,45,4,2.0,2100.0,1.07,1.05
2024-01-20 14:00:00,45,4,2.0,2100.0,1.18,1.05
2024-01-20 15:00:00,45,4,2.0,2100.0,1.36,1.05
2024-01-20 16:00:00,45,4,2.0,2100.0,1.42,1.05
2024-01-20 17:00:00,45,4,2.0,2100.0,2.41,1.05
2024-01-20 18:00:00,45,4,2.0,2100.0,1.91,1.05
2024-01-20 19:00:00,45,4,2.0,2100.0,1.09,1.05
2024-01-20 20:00:00,45,4,2.0,2100.0,1.3,1.05
2024-01-20 21:00:00,45,4,2.0,2100.0,1.09,1.05
2024-01-20 22:00:00,45,4,2.0,2100.0,1.33,1.05
2024-01-20 23:00:00,45,4,2.0,2100.0,1.31,1.05
2024-01-21 00:00:00,45,4,2.0,2100.0,1.14,1.05
2024-01-21 01:00:00,45,4,2.0,2100.0,1.58,1.05
2024-01-21 02:00:00,45,4,2.0,2100.0,1.44,1.05
2024-01-21 03:00:00,45,4,2.0,2100.0,1.39,1.05
2024-01-21 04:00:00,45,4,2.0,2100.0,1.16,1.05
2024-01-21 05:00:00,45,4,2.0,2100.0,1.2,1.05
2024-01-21 06:00:00,45,4,2.0,2100.0,1.37,1.05
2024-01-21 07:00:00,45,4,2.0,2100.0,3.74,1.05
2024-01-21 08:00:00,45,4,2.0,2100.0,3.56,1.05
2024-01-21 09:00:00,45,4,2.0,2100.0,1.91,1.05
2024-01-21 10:00:00,45,4,2.0,2100.0,3.51,1.05
2024-01-21 11:00:00,45,4,2.0,2100.0,1.21,1.05
2024-01-21 12:00:00,45,4,2.0,2100.0,1.35,1.05
2024-01-21 13:00:00,45,4,2.0,2100.0,2.67,1.05
2024-01-21 14:00:00,45,4,2.0,2100.0,1.15,1.05
2024-01-21 15:00:00,45,4,2.0,2100.0,2.38,1.05
2024-01-21 16:00:00,45,4,2.0,2100.0,1.12,1.05
2024-01-21 17:00:00,45,4,2.0,2100.0,1.95,1.05
2024-01-21 18:00:00,45,4,2.0,2100.0,4.47,1.05
2024-01-21 19:00:00,45,4,2.0,2100.0,5.15,1.05
2024-01-21 20:00:00,45,4,2.0,2100.0,2.09,1.05
2024-01-21 21:00:00,45,4,2.0,2100.0,1.43,1.05
2024-01-21 22:00:00,45,4,2.0,2100.0,1.27,1.05
2024-01-21 23:00:00,45,4,2.0,2100.0,1.29,1.05
2024-01-15 00:00:00,46,0,0.0,1500.0,3.33,2.25
2024-01-15 01:00:00,46,0,0.045,1567.5,3.45,2.25
2024-01-15 02:00:00,46,0,0.1167,1675.0,2.37,2.25
2024-01-15 03:00:00,46,0,0.1483,1722.5,3.47,2.25
2024-01-15 04:00:00,46,1,0.2167,1825.0,3.18,2.25
2024-01-15 05:00:00,46,1,0.2125,1818.75,2.25,2.25
2024-01-15 06:00:00,46,0,0.1283,1692.5,2.89,2.25
2024-01-15 07:00:00,46,0,0.1367,1705.0,7.12,2.25
2024-01-15 08:00:00,46,1,0.23,1845.0,4.4,2.25
2024-01-15 09:00:00,46,2,0.5017,2252.5,3.64,2.25
2024-01-15 10:00:00,46,2,0.5617,2342.5,5.75,2.25
2024-01-15 11:00:00,46,2,0.58,2370.0,2.44,2.25
2024-01-15 12:00:00,46,2,0.6208,2431.25,3.45,2.25
2024-01-15 13:00:00,46,2,0.7992,2698.75,4.33,2.25
2024-01-15 14:00:00,46,3,0.9133,2870.0,4.77,2.25
2024-01-15 15:00:00,46,3,0.8075,2711.25,4.45,2.25
2024-01-15 16:00:00,46,3,0.8242,2736.25,3.64,2.25
2024-01-15 17:00:00,46,3,1.06,3090.0,8.11,2.25
2024-01-15 18:00:00,46,4,1.5908,3886.25,7.09,2.25
2024-01-15 19:00:00,46,4,2.0,4500.0,3.75,2.25
2024-01-15 20:00:00,46,4,2.0,4500.0,8.38,2.25
2024-01-15 21:00:00,46,4,2.0,4500.0,2.58,2.25
2024-01-15 22:00:00,46,4,2.0,4500.0,2.96,2.25
2024-01-15 23:00:00,46,4,2.0,4500.0,3.38,2.25
2024-01-16 00:00:00,46,4,2.0,4500.0,2.76,2.25
2024-01-16 01:00:00,46,4,2.0,4500.0,2.82,2.25
2024-01-16 02:00:00,46,4,2.0,4500.0,3.27,2.25
2024-01-16 03:00:00,46,4,2.0,4500.0,2.31,2.25
2024-01-16 04:00:00,46,4,2.0,4500.0,2.86,2.25
2024-01-16 05:00:00,46,4,2.0,4500.0,2.37,2.25
2024-01-16 06:00:00,46,4,2.0,4500.0,2.52,2.25
2024-01-16 07:00:00,46,4,2.0,4500.0,5.84,2.25
2024-01-16 08:00:00,46,4,2.0,4500.0,5.19,2.25
2024-01-16 09:00:00,46,4,2.0,4500.0,5.83,2.25
2024-01-16 10:00:00,46,4,2.0,4500.0,9.01,2.25
2024-01-16 11:00:00,46,4,2.0,4500.0,2.93,2.25
2024-01-16 12:00:00,46,4,2.0,4500.0,3.35,2.25
2024-01-16 13:00:00,46,4,2.0,4500.0,5.17,2.25
2024-01-16 14:00:00,46,4,2.0,4500.0,4.72,2.25
2024-01-16 15:00:00,46,4,2.0,4500.0,2.97,2.25
2024-01-16 16:00:00,46,4,2.0,4500.0,4.5,2.25
2024-01-16 17:00:00,46,4,2.0,4500.0,9.8,2.25
2024-01-16 18:00:00,46,4,2.0,4500.0,5.12,2.25
2024-01-16 19:00:00,46,4,2.0,4500.0,10.79,2.25
2024-01-16 20:00:00,46,4,2.0,4500.0,10.83,2.25
2024-01-16 21:00:00,46,4,2.0,4500.0,2.43,2.25
2024-01-16 22:00:00,46,4,2.0,4500.0,2.74,2.25
2024-01-16 23:00:00,46,4,2.0,4500.0,2.83,2.25
2024-01-17 00:00:00,46,4,2.0,4500.0,3.47,2.25
2024-01-17 01:00:00,46,4,2.0,4500.0,2.29,2.25
2024-01-17 02:00:00,46,4,2.0,4500.0,2.27,2.25
2024-01-17 03:00:00,46,4,2.0,4500.0,3.33,2.25
2024-01-17 04:00:00,46,4,2.0,4500.0,3.44,2.25
2024-01-17 05:00:00,46,4,2.0,4500.0,2.38,2.25
2024-01-17 06:00:00,46,4,2.0,4500.0,2.92,2.25
2024-01-17 07:00:00,46,4,2.0,4500.0,4.37,2.25
2024-01-17 08:00:00,46,4,2.0,4500.0,7.23,2.25
2024-01-17 09:00:00,46,4,2.0,4500.0,3.92,2.25
2024-01-17 10:00:00,46,4,2.0,4500.0,3.79,2.25
2024-01-17 11:00:00,46,4,2.0,4500.0,3.92,2.25
2024-01-17 12:00:00,46,4,2.0,4500.0,5.04,2.25
2024-01-17 13:00:00,46,4,2.0,4500.0,5.05,2.25
2024-01-17 14:00:00,46,4,2.0,4500.0,5.94,2.25
2024-01-17 15:00:00,46,4,2.0,4500.0,3.75,2.25
2024-01-17 16:00:00,46,4,2.0,4500.0,3.22,2.25
2024-01-17 17:00:00,46,4,2.0,4500.0,4.27,2.25
2024-01-17 18:00:00,46,4,2.0,4500.0,10.31,2.25
2024-01-17 19:00:00,46,4,2.0,4500.0,4.09,2.25
2024-01-17 20:00:00,46,4,2.0,4500.0,3.97,2.25
2024-01-17 21:00:00,46,4,2.0,4500.0,2.43,2.25
2024-01-17 22:00:00,46,4,2.0,4500.0,2.59,2.25
2024-01-17 23:00:00,46,4,2.0,4500.0,2.41,2.25
2024-01-18 00:00:00,46,4,2.0,4500.0,2.79,2.25
2024-01-18 01:00:00,46,4,2.0,4500.0,2.87,2.25
2024-01-18 02:00:00,46,4,2.0,4500.0,3.21,2.25
2024-01-18 03:00:00,46,4,2.0,4500.0,2.63,2.25
2024-01-18 04:00:00,46,4,2.0,4500.0,2.37,2.25
2024-01-18 05:00:00,46,4,2.0,4500.0,2.66,2.25
2024-01-18 06:00:00,46,4,2.0,4500.0,2.81,2.25
2024-01-18 07:00:00,46,4,2.0,4500.0,6.65,2.25
2024-01-18 08:00:00,46,4,2.0,4500.0,9.18,2.25
2024-01-18 09:00:00,46,4,2.0,4500.0,10.39,2.25
2024-01-18 10:00:00,46,4,2.0,4500.0,8.06,2.25
2024-01-18 11:00:00,46,4,2.0,4500.0,3.73,2.25
2024-01-18 12:00:00,46,4,2.0,4500.0,5.87,2.25
2024-01-18 13:00:00,46,4,2.0,4500.0,4.56,2.25
2024-01-18 14:00:00,46,4,2.0,4500.0,3.76,2.25
2024-01-18 15:00:00,46,4,2.0,4500.0,2.31,2.25
2024-01-18 16:00:00,46,4,2.0,4500.0,4.0,2.25
2024-01-18 17:00:00,46,4,2.0,4500.0,6.26,2.25
2024-01-18 18:00:00,46,4,2.0,4500.0,8.51,2.25
2024-01-18 19:00:00,46,4,2.0,4500.0,3.95,2.25
2024-01-18 20:00:00,46,4,2.0,4500.0,7.23,2.25
2024-01-18 21:00:00,46,4,2.0,4500.0,3.45,2.25
2024-01-18 22:00:00,46,4,2.0,4500.0,3.1,2.25
2024-01-18 23:00:00,46,4,2.0,4500.0,2.35,2.25
2024-01-19 00:00:00,46,4,2.0,4500.0,2.58,2.25
2024-01-19 01:00:00,46,4,2.0,4500.0,2.45,2.25
2024-01-19 02:00:00,46,4,2.0,4500.0,3.1,2.25
2024-01-19 03:00:00,46,4,2.0,4500.0,2.64,2.25
2024-01-19 04:00:00,46,4,2.0,4500.0,3.08,2.25
2024-01-19 05:00:00,46,4,2.0,4500.0,3.42,2.25
2024-01-19 06:00:00,46,4,2.0,4500.0,2.52,2.25
2024-01-19 07:00:00,46,4,2.0,4500.0,5.83,2.25
2024-01-19 08:00:00,46,4,2.0,4500.0,2.59,2.25
2024-01-19 09:00:00,46,4,2.0,4500.0,4.83,2.25
2024-01-19 10:00:00,46,4,2.0,4500.0,4.49,2.25
2024-01-19 11:00:00,46,4,2.0,4500.0,3.57,2.25
2024-01-19 12:00:00,46,4,2.0,4500.0,2.38,2.25
2024-01-19 13:00:00,46,4,2.0,4500.0,3.31,2.25
2024-01-19 14:00:00,46,4,2.0,4500.0,2.57,2.25
2024-01-19 15:00:00,46,4,2.0,4500.0,2.25,2.25
2024-01-19 16:00:00,46,4,2.0,4500.0,2.62,2.25
2024-01-19 17:00:00,46,4,2.0,4500.0,3.34,2.25
2024-01-19 18:00:00,46,4,2.0,4500.0,2.57,2.25
2024-01-19 19:00:00,46,4,2.0,4500.0,4.27,2.25
2024-01-19 20:00:00,46,4,2.0,4500.0,4.88,2.25
2024-01-19 21:00:00,46,4,2.0,4500.0,2.51,2.25
2024-01-19 22:00:00,46,4,2.0,4500.0,2.26,2.25
2024-01-19 23:00:00,46,4,2.0,4500.0,3.23,2.25
2024-01-20 00:00:00,46,4,2.0,4500.0,3.04,2.25
2024-01-20 01:00:00,46,4,2.0,4500.0,3.12,2.25
2024-01-20 02:00:00,46,4,2.0,4500.0,2.43,2.25
2024-01-20 03:00:00,46,4,2.0,4500.0,2.46,2.25
2024-01-20 04:00:00,46,4,2.0,4500.0,3.3,2.25
2024-01-20 05:00:00,46,4,2.0,4500.0,2.66,2.25
2024-01-20 06:00:00,46,4,2.0,4500.0,3.36,2.25
2024-01-20 07:00:00,46,4,2.0,4500.0,3.05,2.25
2024-01-20 08:00:00,46,4,2.0,4500.0,2.75,2.25
2024-01-20 09:00:00,46,4,2.0,4500.0,2.26,2.25
2024-01-20 10:00:00,46,4,2.0,4500.0,4.51,2.25
2024-01-20 11:00:00,46,4,2.0,4500.0,2.91,2.25
2024-01-20 12:00:00,46,4,2.0,4500.0,2.72,2.25
2024-01-20 13:00:00,46,4,2.0,4500.0,2.5,2.25
2024-01-20 14:00:00,46,4,2.0,4500.0,2.61,2.25
2024-01-20 15:00:00,46,4,2.0,4500.0,3.0,2.25
2024-01-20 16:00:00,46,4,2.0,4500.0,2.39,2.25
2024-01-20 17:00:00,46,4,2.0,4500.0,3.98,2.25
2024-01-20 18:00:00,46,4,2.0,4500.0,5.17,2.25
2024-01-20 19:00:00,46,4,2.0,4500.0,2.29,2.25
2024-01-20 20:00:00,46,4,2.0,4500.0,2.5,2.25
2024-01-20 21:00:00,46,4,2.0,4500.0,3.0,2.25
2024-01-20 22:00:00,46,4,2.0,4500.0,3.08,2.25
2024-01-20 23:00:00,46,4,2.0,4500.0,2.74,2.25
2024-01-21 00:00:00,46,4,2.0,4500.0,3.24,2.25
2024-01-21 01:00:00,46,4,2.0,4500.0,3.38,2.25
2024-01-21 02:00:00,46,4,2.0,4500.0,2.44,2.25
2024-01-21 03:00:00,46,4,2.0,4500.0,2.6,2.25
2024-01-21 04:00:00,46,4,2.0,4500.0,2.31,2.25
2024-01-21 05:00:00,46,4,2.0,4500.0,3.17,2.25
2024-01-21 06:00:00,46,4,2.0,4500.0,2.79,2.25
2024-01-21 07:00:00,46,4,2.0,4500.0,6.52,2.25
2024-01-21 08:00:00,46,4,2.0,4500.0,8.21,2.25
2024-01-21 09:00:00,46,4,2.0,4500.0,5.19,2.25
2024-01-21 10:00:00,46,4,2.0,4500.0,7.13,2.25
2024-01-21 11:00:00,46,4,2.0,4500.0,2.28,2.25
2024-01-21 12:00:00,46,4,2.0,4500.0,2.42,2.25
2024-01-21 13:00:00,46,4,2.0,4500.0,5.78,2.25
2024-01-21 14:00:00,46,4,2.0,4500.0,3.26,2.25
2024-01-21 15:00:00,46,4,2.0,4500.0,4.88,2.25
2024-01-21 16:00:00,46,4,2.0,4500.0,3.58,2.25
2024-01-21 17:00:00,46,4,2.0,4500.0,3.86,2.25
2024-01-21 18:00:00,46,4,2.0,4500.0,8.75,2.25
2024-01-21 19:00:00,46,4,2.0,4500.0,9.53,2.25
2024-01-21 20:00:00,46,4,2.0,4500.0,4.45,2.25
2024-01-21 21:00:00,46,4,2.0,4500.0,2.43,2.25
2024-01-21 22:00:00,46,4,2.0,4500.0,2.44,2.25
2024-01-21 23:00:00,46,4,2.0,4500.0,2.73,2.25
2024-01-15 00:00:00,47,0,0.0537,1896.67,3.65,3.6
2024-01-15 01:00:00,47,0,0.0991,1978.33,3.87,3.6
2024-01-15 02:00:00,47,0,0.0731,1931.67,3.6,3.6
2024-01-15 03:00:00,47,0,0.0963,1973.33,3.72,3.6
2024-01-15 04:00:00,47,0,0.1019,1983.33,4.3,3.6
2024-01-15 05:00:00,47,0,0.1009,1981.67,4.0,3.6
2024-01-15 06:00:00,47,1,0.3009,2341.67,4.14,3.6
2024-01-15 07:00:00,47,1,0.2454,2241.67,7.92,3.6
2024-01-15 08:00:00,47,1,0.4102,2538.33,5.16,3.6
2024-01-15 09:00:00,47,1,0.2806,2305.0,5.43,3.6
2024-01-15 10:00:00,47,1,0.3722,2470.0,5.24,3.6
2024-01-15 11:00:00,47,1,0.3407,2413.33,3.66,3.6
2024-01-15 12:00:00,47,1,0.4435,2598.33,3.95,3.6
2024-01-15 13:00:00,47,2,0.538,2768.33,5.08,3.6
2024-01-15 14:00:00,47,2,0.5556,2800.0,7.18,3.6
2024-01-15 15:00:00,47,2,0.5528,2795.0,6.5,3.6
2024-01-15 16:00:00,47,2,0.738,3128.33,4.9,3.6
2024-01-15 17:00:00,47,2,0.6278,2930.0,12.78,3.6
2024-01-15 18:00:00,47,2,0.6343,2941.67,11.75,3.6
2024-01-15 19:00:00,47,2,0.5102,2718.33,5.5,3.6
2024-01-15 20:00:00,47,3,0.9704,3546.67,8.05,3.6
2024-01-15 21:00:00,47,3,1.0611,3710.0,3.89,3.6
2024-01-15 22:00:00,47,3,1.1056,3790.0,4.25,3.6
2024-01-15 23:00:00,47,3,1.1157,3808.33,3.9,3.6
2024-01-16 00:00:00,47,3,1.1676,3901.67,3.88,3.6
2024-01-16 01:00:00,47,3,1.1759,3916.67,3.8,3.6
2024-01-16 02:00:00,47,4,1.2278,4010.0,3.77,3.6
2024-01-16 03:00:00,47,4,1.2167,3990.0,4.15,3.6
2024-01-16 04:00:00,47,4,1.2676,4081.67,3.7,3.6
2024-01-16 05:00:00,47,4,1.3296,4193.33,3.89,3.6
2024-01-16 06:00:00,47,4,1.463,4433.33,3.8,3.6
2024-01-16 07:00:00,47,4,1.3954,4311.67,4.52,3.6
2024-01-16 08:00:00,47,4,1.5602,4608.33,5.15,3.6
2024-01-16 09:00:00,47,4,1.8093,5056.67,5.78,3.6
